Time,Injection_Pressure,Mold_Temperature,Fill_Rate,Spike_Count,Heater_Energy_kJ,Pump_Energy_kJ,Cooling_Load_kJ,Total_Cycle_Energy_kJ
4.104104104104104,83.74421196425394,222.61320617763403,31.415738043867865,266,1.3085122378705187,1.0418599449004182,0.8687150316167411,3.2722872143876782
4.2042042042042045,83.66819629216664,223.06235653643088,31.33226460797576,286,1.3064319829442175,1.0071434318186312,0.7853627642733346,3.156138179036183
4.3043043043043046,83.64146785167986,222.7148061539477,31.563900478932975,240,1.3463686376591177,1.0600503329679523,0.8543373538466934,3.308756324473763
4.404404404404405,83.11723817511484,222.6619037335329,31.133693849924082,248,1.3615048653714577,0.9917490433281432,0.8281896356245616,3.2310435443241623
4.504504504504505,83.5595108990493,222.96585122300297,31.8694584493005,235,1.3138243185265321,1.109280195110216,0.8037698068547854,3.2738743204915335
4.604604604604605,83.75047658972554,222.8832408094963,31.378231960844897,239,1.2758561890700169,1.1026419331037385,0.8447212235464497,3.271019345720205
4.704704704704705,84.56912460575286,222.20114771263016,31.330289233708566,267,1.2223072577575445,1.0149477948628727,0.7898949105366961,3.080549963157113
4.804804804804805,84.2705207462521,223.10328093848136,31.1575087799998,229,1.2812139168406478,1.0056485706334655,0.8405012574670332,3.1731637449411463
4.904904904904905,83.273696918944,223.06033315112552,31.30423820883672,282,1.2844410534232296,0.9021881277411619,0.79649469221903,3.0395238733834216
5.005005005005005,84.3720990161394,222.4443586873296,31.5245764090364,240,1.3175746660862628,0.9634093574869892,0.8511712385915239,3.1801552621647757
5.105105105105105,84.0706685864919,222.73622658297109,30.798983028924162,255,1.2964237888579542,0.9693091855980799,0.810477959740002,3.127210934196036
5.205205205205205,83.97619277929398,222.75089033333637,30.832853292064502,227,1.348151100269253,1.042664288166545,0.8247228504891299,3.2609382389249277
5.305305305305305,84.67020671595363,222.66581837444215,30.92388585710908,264,1.2826799283086763,1.0223691416417466,0.8468159367616214,3.204665006712044
5.405405405405406,84.92783393912386,222.4072003880247,30.455361627854003,241,1.3091839435974766,0.9724445613857332,0.8140453378088071,3.143873842792017
5.505505505505506,84.92417143400255,222.35522287100792,30.61344451895849,261,1.370975486514884,1.0256384836127823,0.8353267486229747,3.284140718750641
5.605605605605606,84.0833328843541,222.5332054263439,30.69724831330648,283,1.3297572878294677,1.0616001889197837,0.7921847012416862,3.2401421779909376
5.705705705705706,84.39094100541752,222.87659752569465,31.183280831724858,268,1.311381110544045,1.0639557315174495,0.8575560606849687,3.286492902746463
5.805805805805806,84.7519626564951,222.67151305708686,30.88358656900052,258,1.2832603431886755,0.9440243365830363,0.8909619533377837,3.1698466331094957
5.9059059059059065,85.11304910624816,222.38065155823196,30.800332823318595,257,1.280241687955411,1.0340390224008011,0.9209082207119947,3.286588931068207
6.0060060060060065,84.42278127117876,222.70649863758484,31.00693900365866,269,1.2710018305403268,0.9685240862361344,0.8408545403127478,3.134180457089209
6.106106106106107,84.60476212874423,221.6033314121609,30.554712985142057,215,1.2809663137716596,1.0835054833719906,0.8584561184603985,3.265927915604049
6.206206206206207,84.17776461956798,222.7851828027406,30.708379768929866,248,1.3517092059509186,1.0759183792959468,0.7849367782209972,3.2621643634678623
6.306306306306307,84.1642731840837,221.90105331116348,30.45293932377536,244,1.298410852991204,0.9917557314201119,0.8807851897226582,3.2197517741339743
6.406406406406407,85.19817509440418,222.29640673450533,30.541961498022324,267,1.243993380203465,1.0024904402575967,0.8601760753452391,3.1600598958063006
6.506506506506507,85.49764734456204,222.05116862702806,30.143908637516134,234,1.3986643077881296,1.0189272368533329,0.8216355025325472,3.28602704717401
6.606606606606607,84.80920580872808,221.98035654809593,29.34234081456651,251,1.3259000422977376,0.9265971534983453,0.8730564936529581,3.175753689449041
6.706706706706707,85.37071895622834,222.6984630738411,30.204724957929027,248,1.2431451453435471,1.058281284496942,0.8304611069221631,3.1814875367626523
6.806806806806807,85.07156074073362,222.1911232337629,30.767871780838746,266,1.2888631698067734,1.026644015645928,0.8228326142108521,3.1915397996635533
6.906906906906907,84.58801292174302,222.41636970680872,30.509415350759458,226,1.3176261676754644,1.086860805815365,0.8515091568832509,3.3011961303740804
7.007007007007007,85.10913257489315,222.27909561366096,30.465119569859358,257,1.3966250827331737,0.985516069401445,0.8049366518460733,3.238477803980692
7.107107107107107,85.71333977186168,222.41680750594355,30.51337304939556,243,1.2566784146167744,1.01189721167495,0.8678991654498291,3.185074791741554
7.207207207207207,84.94031356175748,222.2770374725011,29.994326920196933,261,1.360187223330303,0.964434991345074,0.805151418059698,3.1819736327350747
7.307307307307307,85.75246630510553,221.84916303665284,29.97777038378694,246,1.3792201365318815,0.9927953370457094,0.804045845415263,3.2252613189928536
7.407407407407407,83.67019784769458,222.51278669678553,29.591854775471468,259,1.281131218230199,0.9755816915873673,0.8102476664381066,3.1187605762556734
7.507507507507508,85.398951622934,222.04540379078577,29.652703079545685,239,1.2963513380109173,1.0913944904340585,0.858921212497841,3.2944670409428167
7.6076076076076085,85.03745474610271,221.7059605203126,29.96585653436773,283,1.2567143402328744,1.0052367265468414,0.8166146207153466,3.1351656874950624
7.7077077077077085,84.8483568712093,222.02368713886645,30.141770595128406,263,1.299945378640317,1.045602211722068,0.7956311878855843,3.193778778247969
7.807807807807809,85.04566718756062,222.58132058015326,29.545413450153575,231,1.3110771041836198,1.0211444985571523,0.8195735617423859,3.197995164483158
7.907907907907909,84.0059247412164,222.36491658706376,29.362451013792132,253,1.3448070828394374,0.972550435664225,0.8361334786407768,3.20409099714444
8.008008008008009,84.88779183129687,221.9838004397291,29.484485182220684,245,1.364428175749668,1.0311361461666053,0.8005222268092558,3.245086548725529
8.108108108108109,85.17209964935415,221.9619555282104,29.666969025347303,243,1.2724049744099697,1.0706435651905963,0.8013354333136009,3.192983972914167
8.208208208208209,85.72640462301797,221.948371998073,28.79167388373558,249,1.2113756067790653,0.9825176488649043,0.8991840060172065,3.142877261661176
8.308308308308309,84.72023781632527,222.6458116883115,28.394041713487823,253,1.3121668194777454,1.07933659080187,0.8121204729505179,3.2542238832301336
8.408408408408409,84.5650457768356,222.11509002651573,29.036217569557866,239,1.3252523266310106,0.9957741370334575,0.826653999016357,3.195480462680825
8.508508508508509,84.70634207739558,222.10704353263847,28.712736054563788,259,1.3230061020474444,1.0146761720059403,0.8253040205739369,3.2147862946273214
8.608608608608609,85.40086288533222,222.26443952467628,28.943074128699603,248,1.2949885352479291,1.0681376076918312,0.8241526143409156,3.236878757280676
8.70870870870871,85.09149744957682,222.00411876068912,29.033297046935203,266,1.3162581987866422,1.007194181937333,0.8546527584811404,3.2313051392051153
8.80880880880881,84.64422713071092,221.83170326008803,28.858007183910686,268,1.3849307567180527,1.0404556514896368,0.8639393982944256,3.342925806502115
8.90890890890891,85.14575877663731,221.82725351751222,29.568057225213792,247,1.3282229760356865,1.0248484936671447,0.8263031276065889,3.2287745973094197
9.00900900900901,84.91572216049086,221.84123167074955,29.066445175349045,240,1.2905377371035935,1.0461312889771543,0.7984293464144782,3.183098372495226
9.10910910910911,85.32761349902518,221.82791231120854,29.00557374530179,252,1.2841296707012428,0.9222734987199258,0.8737169437690927,3.1305201131902614
9.20920920920921,84.46643094274324,222.03355050411253,29.084908679209114,248,1.3016751346366762,0.9463816330105688,0.8332404187764371,3.130897186423682
9.30930930930931,84.62586212404517,221.80684617738058,28.332183990793812,245,1.390871228978435,1.0693017987985225,0.8873301929778569,3.3965032207548145
9.40940940940941,84.5639551777691,221.98687572188703,29.156146526906227,236,1.3007693431331253,1.090114890993529,0.7685930502387062,3.2066772843653606
9.50950950950951,83.99666008355194,221.71851295093472,28.66411640487264,238,1.3076028475286383,0.9904623051576317,0.8410176354913038,3.186682788177574
9.60960960960961,84.84299090729186,221.7417880879036,28.917711959117188,278,1.2845932618927027,1.0271705460206106,0.8927835542799971,3.2601473621933104
9.70970970970971,84.7900899449468,221.09403476881943,28.177092186992994,264,1.3604193417161952,1.0538963224249023,0.8226841802433136,3.289799844384411
9.80980980980981,84.62488308147883,221.94352103267187,27.941904109004255,231,1.407709467900593,1.0731604124088505,0.8290657603979765,3.3561356407074197
9.90990990990991,74.46594425869155,216.7475298340098,33.84943143936282,241,1.3062683016416183,0.8964799134512238,0.8291079402497396,3.0800561553425814
10.01001001001001,83.83462702070189,221.91778219901326,28.633039863071165,253,1.3137275561843376,0.9910364957338886,0.8189894720304911,3.1743535239487173
10.11011011011011,84.28924379323395,220.72413626668765,28.083224311726493,247,1.30545982299215,1.020528006180442,0.822810250838481,3.198198080011073
10.21021021021021,84.28365988783506,222.19399938663406,28.05915164083769,263,1.191754657493883,1.0722916494131427,0.8264475453341601,3.1430938522411855
10.31031031031031,84.00754368638178,221.49992712045307,28.82159917552766,239,1.344757178816506,1.160951698931602,0.8156771593285681,3.3691860370766764
10.41041041041041,99.27993769389934,228.8484213996858,32.861537435764674,230,1.3509504277982212,1.0857194644351116,0.8934109607050742,3.3760808529384065
10.51051051051051,84.5127565393288,221.17800542325597,28.961747618062788,247,1.3273071296493162,0.9677021530521158,0.847366357238661,3.1917756399400927
10.61061061061061,85.20224693421306,221.64767072472495,27.91333511742962,246,1.2726652439194395,1.0609223915969173,0.8424618591372739,3.2252494946536303
10.710710710710712,84.29315874569124,221.12152856022863,28.499401926210833,260,1.2863847988522885,1.1032224244598006,0.8576217158873894,3.2992289391994785
10.810810810810812,84.27967522892125,221.22399317488387,28.084642916173685,273,1.2855687190492606,1.0425194069646602,0.8257413045285477,3.2084294305424685
10.910910910910912,84.05704363980665,221.95876250931022,28.43101904310349,251,1.3608749617502032,0.9908957473015119,0.8126501729773438,3.2146208820290587
11.011011011011012,83.07660662200648,221.30063889150028,27.947384605034856,265,1.2875652026273467,1.0802061235620268,0.8158231875360642,3.2365945137254375
11.111111111111112,83.96284334739065,221.3962279270606,28.076853835029556,272,1.411114155740793,1.0690286543144845,0.8342421750143201,3.3687849850695972
11.211211211211213,83.9447298729996,221.56503947239838,28.136954908856477,263,1.3293683183127438,0.9844748772822172,0.8029187671660082,3.169361962760969
11.311311311311313,85.08318137728618,221.42561414564872,27.700023229769396,240,1.243343937728457,1.0594040063858619,0.819269011939346,3.170016956053665
11.411411411411413,83.69078173322211,221.29479773121014,28.37925141006106,245,1.3000466739934526,1.084626405315832,0.8184008939374875,3.2520739732467723
11.511511511511513,83.87162001303679,221.33179762434685,27.86138840161691,240,1.2740752320139135,1.0945809821800918,0.897732079767911,3.3143882939619163
11.611611611611613,83.63588331339945,221.91584878837966,27.960729366131865,223,1.199860120450897,1.0312210844881249,0.7525330981671216,3.0282143031061435
11.711711711711713,82.99982886206851,221.14993354216395,27.64168151344729,256,1.3857232147165093,1.014095343139308,0.8280612089843229,3.2790797668401406
11.811811811811813,84.08507147994851,221.19982700901832,27.00350765313503,251,1.3411562621560917,1.0977039770238572,0.8853702948114982,3.374430533991447
11.911911911911913,73.81771054870397,216.42685755051806,24.942827688497,279,1.3087946536475559,0.9347628170457716,0.8229359065755278,3.1222933772688553
12.012012012012013,83.76396455648126,221.41537156045584,28.976868760643843,251,1.3153470408172643,1.0569848227719754,0.8568486388840003,3.2793805024732396
12.112112112112113,82.83910937301405,221.4117668335496,28.320040914645197,220,1.237957955733126,0.9628551061238348,0.8372300899536419,3.0820431518106024
12.212212212212213,83.91923465718358,221.21911499346362,27.994669534914724,243,1.281914717989546,1.0889457522417145,0.8136373435438965,3.233097813775157
12.312312312312313,82.43965670156224,220.65632968346827,27.89519317188128,235,1.3453706871565418,1.016856351025691,0.7647115110151375,3.1739385491973704
12.412412412412413,83.35549680401043,221.4608957249842,28.00911483215587,231,1.2547434771357957,1.0968511489984152,0.8405463577860418,3.2383409839202524
12.512512512512513,84.07755485452113,220.5985004751156,28.220558446587106,231,1.1764040365630373,1.0608808572358608,0.8085273032872752,3.0920121970861727
12.612612612612613,82.40612238321806,221.00463813193548,27.53276992706079,279,1.2936678902706311,0.9684634780297758,0.8090038522108474,3.1269352205112546
12.712712712712714,82.53614234317203,220.6589165696719,28.456006859201665,269,1.2962067051469826,1.1013759559765501,0.8170071320296425,3.268389793153175
12.812812812812814,82.78588761514422,220.8372209565161,28.303408037335153,225,1.310964275603316,1.1087058137819632,0.8848575050682532,3.3495275944535323
12.912912912912914,82.39999824988567,220.92626850232207,28.31329504123907,240,1.341057274687337,1.0737143176295034,0.9049239317745854,3.3676955240914257
13.013013013013014,81.79101572224587,220.89514133354112,28.211956292326782,235,1.336355997279266,0.9890846696371726,0.8392016621264754,3.211642329042914
13.113113113113114,82.51421172523506,220.89632475211621,28.05672840276067,278,1.317420114022777,1.0147561491830697,0.8187459575389968,3.206522220744844
13.213213213213214,81.86136725520079,221.22479913511336,28.332101368447557,275,1.3659005650799023,1.0347168298910911,0.7983576048818037,3.253974999852797
13.313313313313314,82.540945309106,220.84760905708472,28.315504361392332,242,1.228289556244758,0.9949782612698522,0.8465990320176363,3.1182668495322465
13.413413413413414,81.75514348351535,220.60909349147323,27.954716689711205,247,1.3282745581812356,1.1116379025572216,0.8853144484763741,3.374626909214831
13.513513513513514,82.89964162284824,220.94228997782648,27.886163134182507,255,1.3360383680559795,1.0388148900776948,0.8254066583227248,3.2512599164563993
13.613613613613614,81.64201505026007,220.9805628826516,28.17731645654548,262,1.242924700109246,0.8914006578456725,0.7615718074253582,2.9482971653802768
13.713713713713714,81.7807631556021,220.2260348034839,28.77883241051661,243,1.2259866435833,1.0440908432602194,0.8507795945649175,3.169457081408437
13.813813813813814,82.25592649232672,220.74407303077123,27.68789182284594,268,1.266423258830076,1.011615836128441,0.8617942104358152,3.1934333053943322
13.913913913913914,81.14036857140624,220.74568409633216,27.622472820256935,260,1.2706513483558963,1.0208151464797026,0.784661683077421,3.12812817791302
14.014014014014014,81.77545983936864,220.41648884644675,28.302950108299708,255,1.339753417407355,1.0086708710681895,0.8365439920492289,3.2359682805247734
14.114114114114114,82.22056439056664,220.888844888594,28.286553415211003,247,1.273717285258415,1.069234578392601,0.846203315149865,3.2385551788008806
14.214214214214214,80.66788650579771,220.40144340738084,28.36625099241236,211,1.259189791122844,1.0786559349508598,0.8290111111618744,3.209056837235578
14.314314314314315,81.46799035137747,220.4544155233612,28.42674732987209,245,1.271690390782078,1.0400246195184426,0.8076401189975231,3.168355129298044
14.414414414414415,81.40910876512355,220.33506178647994,28.27364352224186,236,1.3576069256401102,1.0086708757035863,0.8614833020663466,3.2749611034100434
14.514514514514515,81.57306007508159,220.3618590189624,28.99410438116168,286,1.3024614638136596,1.0242253800598677,0.8189841846778267,3.2028710285513537
14.614614614614615,80.46618076417741,219.99846895976626,27.794476431940105,266,1.2910297935309858,1.0228447038855912,0.7854398219983009,3.1525143194148777
14.714714714714715,80.32650057654165,219.86546960176005,28.14152959226172,266,1.2938270730737478,0.9811845003129248,0.7681121742351897,3.096323747621862
14.814814814814815,81.14937696044653,220.7459399583853,28.471093890765257,258,1.3683327165082524,1.053543940270348,0.8700633054751352,3.3435399622537356
14.914914914914915,80.93821974643824,219.98357679558364,27.895929087695478,280,1.262459297647756,1.0467549951787762,0.8484506496808845,3.2136649425074166
15.015015015015017,80.8159785540551,219.91030044197797,28.52497629366155,258,1.3653269167568949,1.1002859762050543,0.832370107739809,3.349583000701758
15.115115115115117,80.76468411567053,219.53173324622253,29.303286215784745,221,1.308183481177188,1.0858262254771058,0.8153869606331435,3.2535966672874372
15.215215215215217,80.15193848220724,219.95607607900286,28.69166037230672,243,1.291759411296247,0.9863240080493224,0.8139982758109148,3.140681695156484
15.315315315315317,80.50837135574798,219.72083718235947,28.821381075950164,245,1.4236492108085115,1.0630484041484403,0.79689041209383,3.3325880270507815
15.415415415415417,80.43891720116885,220.58035638559298,28.271975758553324,257,1.250119807438035,0.9742079996499518,0.8187973998199825,3.0945252069079694
15.515515515515517,79.83522453013046,220.36067588883813,28.577541738356185,247,1.2841190914658402,1.0541375031675644,0.7674794112129092,3.155136005846314
15.615615615615617,81.02522965766869,219.8212587983739,28.723112748854398,236,1.2374847320336695,0.9982702086926692,0.8073818667910663,3.090336807517405
15.715715715715717,80.2291640157953,220.67340500750623,28.796226344462397,242,1.3509901235643396,0.9697539948944021,0.8226920895319859,3.1918362079907276
15.815815815815817,79.29650406706655,220.26217450901348,29.487061870185464,255,1.3857703192276511,1.0311882834031365,0.8490829249427531,3.317041527573541
15.915915915915917,80.12038410294825,219.84016928684386,29.249497560917856,245,1.3826969855044513,0.8867531800040859,0.8283227139593308,3.1467728794678678
16.016016016016017,79.20480126734267,219.15777707698743,28.63473264836989,237,1.3569863230422374,0.9292704263491094,0.8513210246472291,3.1849777740385763
16.116116116116117,79.98584259384663,220.56487091133133,29.23164265011353,266,1.2929433311668583,1.0110687761866723,0.8721686658873969,3.2293807732409276
16.216216216216218,80.07191967207332,219.4307180132324,29.386836113188533,228,1.2788915411916697,1.0244097670200354,0.8600372568544203,3.2089385650661257
16.316316316316318,78.98280566495504,219.32398701430677,29.698846321127405,243,1.2130614464468306,0.9974652841519106,0.8420872564642771,3.1012139870630184
16.416416416416418,79.77560304967271,220.09441292884608,29.930925077956,241,1.4022657414033202,0.940130597262811,0.8306391191619619,3.221235457828093
16.516516516516518,79.40135659970878,220.48962396017222,28.94922560297888,257,1.3258970237082846,0.9767108342919097,0.80204523162811,3.1560530896283048
16.616616616616618,79.50737001519099,220.1430608013574,29.08805613323181,246,1.2761174587633128,1.0375899464226335,0.8526275039454517,3.2155349091313976
16.716716716716718,79.9464724014168,219.86705968575637,28.967033712381355,232,1.3657381428781301,1.0488749781370854,0.8799936005239151,3.341006721539131
16.816816816816818,78.77751938595124,219.84645151774234,29.43460049156832,225,1.2505940317507116,1.014298921664008,0.8398025357427396,3.149695489157459
16.916916916916918,78.42592367668752,219.8942214120743,29.77332079518955,229,1.3198022087715051,1.0715453837585995,0.8872004386890067,3.3243480312191114
17.017017017017018,78.26109268544212,219.8360831030659,30.040652879459948,278,1.2905489588007877,1.0329142219147303,0.7837410980673652,3.1628042787828834
17.117117117117118,78.20152157875154,219.66300897266683,29.674599758269416,296,1.3302489018573491,0.9754333036170955,0.7943641253746143,3.1592463308490593
17.217217217217218,78.47501001233255,219.5802011148969,29.63656828301588,262,1.2947223286151783,0.9998749373787492,0.8543966485771387,3.2013939145710664
17.31731731731732,78.58886674694546,219.5004972794684,29.884949965810144,272,1.2249560918417808,0.9442121591273892,0.8364301981430028,3.0599984491121726
17.41741741741742,78.4619999814901,219.26346844367052,29.55008756767988,252,1.3000961608518544,1.0084410504063896,0.8672038706281657,3.22614108188641
17.51751751751752,78.64328188744835,219.3758890357755,30.7799626471769,241,1.3493226522726456,1.0701781585108603,0.8276635178855244,3.2953643286690304
17.61761761761762,78.1429364085459,218.92269235161817,29.36113554227727,264,1.2931526414653916,1.0468362498697321,0.8007288143790046,3.1935177057141284
17.71771771771772,78.77069459482125,219.3716224005188,30.138145192063828,286,1.3356138680820482,1.0851832446752412,0.8217070699354051,3.299704182692694
17.81781781781782,77.81987520325993,219.07515185611751,30.93368252004622,253,1.2430992849968847,0.9961352386230901,0.7812449364406405,3.0710794600606155
17.91791791791792,79.22138499864673,219.01132024520203,30.186839010449688,214,1.2937435615625175,1.0841905297202998,0.7931762405426951,3.2139103318255127
18.01801801801802,78.0840880494409,219.3670990292807,30.167816472296437,248,1.2656099723919745,1.002671140875365,0.8572746170253824,3.1751557302927216
18.11811811811812,77.25352281164567,219.70153403733298,30.16034705893373,261,1.3358567121919005,1.0825933453750773,0.8552882245460873,3.325938282113065
18.21821821821822,77.05843154055782,219.53030265021945,30.290388178159006,246,1.299226091364197,1.007140888790125,0.8394810364948406,3.1950480166491624
18.31831831831832,77.74785454140783,218.75460647219296,30.970576944183136,290,1.3282767161777955,1.0463529868558452,0.7746314937877649,3.2072611968214053
18.41841841841842,77.30862680231108,218.89989477593812,29.595205468263647,250,1.3488849951875839,1.0829901254247372,0.8159475770624277,3.2978226976747482
18.51851851851852,77.6921321922103,219.45012161882588,31.15140360390495,274,1.3318315368501987,1.001097147339781,0.7916003681966761,3.179329052386656
18.61861861861862,77.48759255428618,218.84433446683758,30.026041992439005,263,1.30787759404887,1.0208698195943533,0.8618290010141458,3.2431764146573694
18.71871871871872,77.1315028587334,219.04296742602335,30.546021556019483,242,1.2453042242045465,1.0729691826952488,0.8096172382711921,3.1762906451709876
18.81881881881882,76.66259909332119,219.24673882856754,30.53745380728736,268,1.2960943886094927,1.0000002381767814,0.7951677851622563,3.1448624119485302
18.91891891891892,76.24781887462112,218.7626777010818,31.00040250425896,254,1.2671588684046171,0.9389466613731764,0.8271819180568881,3.084087447834682
19.01901901901902,76.70243180785924,219.0563463988177,30.180871266271676,265,1.2780785341588772,1.1139600799606824,0.8079644054914148,3.2530030196109743
19.11911911911912,77.27556762425768,218.59617652908702,31.059390352369523,244,1.2742541751079224,0.9856140472801739,0.8703008468933723,3.1789690692814685
19.21921921921922,76.87735757876393,218.78772487673288,31.737856827768155,243,1.244942345644552,1.0154472328619328,0.804318847704173,3.113308426210658
19.31931931931932,76.07167821706065,219.03592413481937,30.435638139201995,247,1.1973126912173973,1.062087046340799,0.7851309246277192,3.093930662185915
19.41941941941942,76.7066997541024,218.43405203165366,31.108680451890912,242,1.25876310774188,0.9764021038298496,0.7607147506222356,3.044279962193965
19.51951951951952,76.73968428481345,219.01616219224914,30.818964047512043,233,1.3047497835574537,0.9565653414781474,0.826124891504345,3.1340400165399465
19.61961961961962,76.03339709068767,218.85030987095135,31.304093473417293,250,1.2268426970833821,1.0168204532014924,0.8096930261971164,3.1033561764819906
19.71971971971972,76.48190122206783,218.99424424474816,31.190357042521207,238,1.295755333047322,0.9162737849926518,0.7841155945388927,3.0437447125788664
19.81981981981982,76.36529670532164,218.86808493038254,30.973996028509614,248,1.3893538458674608,0.9910658829778906,0.8622810486288212,3.2923007774741726
