Time,Injection_Pressure,Mold_Temperature,Fill_Rate,Spike_Count,Heater_Energy_kJ,Pump_Energy_kJ,Cooling_Load_kJ,Total_Cycle_Energy_kJ,thermal_sensor,force_sensor
4.004004004004004,83.95880221058233,223.26789329818052,31.337692572478996,260,1.3626382215266335,1.1009647286816409,0.805778545536208,3.3213814957444825,195.91734154966184,62.128497092125315
4.104104104104104,83.74421196425394,222.61320617763403,31.415738043867865,266,1.3085122378705187,1.0418599449004182,0.8687150316167411,3.2722872143876782,194.48848609061727,57.78152668691772
4.2042042042042045,83.66819629216664,223.06235653643088,31.33226460797576,286,1.3064319829442177,1.0071434318186312,0.7853627642733346,3.156138179036183,193.89490086145577,60.79393391187519
4.3043043043043046,83.64146785167986,222.7148061539477,31.563900478932972,240,1.3463686376591175,1.0600503329679525,0.8543373538466934,3.308756324473763,193.60092888844008,58.49546579180175
4.404404404404405,83.11723817511484,222.6619037335329,31.13369384992408,248,1.3615048653714577,0.9917490433281432,0.8281896356245616,3.2310435443241623,190.3259046615445,58.161782210893975
4.504504504504505,83.5595108990493,222.96585122300297,31.8694584493005,235,1.313824318526532,1.109280195110216,0.8037698068547854,3.273874320491533,192.85391347987039,60.207564715272845
4.604604604604605,83.75047658972554,222.8832408094963,31.378231960844897,239,1.2758561890700169,1.1026419331037385,0.8447212235464497,3.271019345720205,193.8781603745512,59.676763144553945
4.704704704704705,84.56912460575286,222.20114771263016,31.33028923370857,267,1.2223072577575445,1.014947794862873,0.7898949105366961,3.080549963157113,198.67264125624877,55.149880918752714
4.804804804804805,84.2705207462521,223.10328093848136,31.1575087799998,229,1.2812139168406478,1.0056485706334657,0.8405012574670332,3.1731637449411463,196.76780877613717,61.184980064001245
4.904904904904905,83.273696918944,223.06033315112552,31.30423820883672,282,1.2844410534232296,0.902188127741162,0.79649469221903,3.0395238733834216,190.6779103073999,60.92001368864045
5.005005005005005,84.3720990161394,222.4443586873296,31.5245764090364,240,1.3175746660862628,0.9634093574869892,0.8511712385915239,3.180155262164776,197.16367517499924,56.83534608031849
5.105105105105105,84.0706685864919,222.73622658297109,30.79898302892416,255,1.2964237888579542,0.96930918559808,0.810477959740002,3.127210934196036,195.2548046608928,58.803439547918394
5.205205205205205,83.97619277929398,222.7508903333364,30.832853292064502,227,1.348151100269253,1.042664288166545,0.8247228504891299,3.260938238924928,194.592071645396,58.92398615600063
5.305305305305305,84.67020671595363,222.66581837444213,30.92388585710908,264,1.2826799283086765,1.0223691416417466,0.8468159367616214,3.204665006712044,198.66473481252362,58.38011093271636
5.405405405405406,84.92783393912386,222.4072003880247,30.455361627854003,241,1.3091839435974766,0.9724445613857332,0.8140453378088071,3.143873842792017,200.12358132215408,56.67974723549355
5.505505505505506,84.92417143400255,222.35522287100792,30.61344451895849,261,1.370975486514884,1.0256384836127823,0.8353267486229747,3.284140718750641,200.0192369161332,56.357473879899715
5.605605605605606,84.0833328843541,222.5332054263439,30.69724831330648,283,1.3297572878294677,1.0616001889197837,0.7921847012416862,3.2401421779909376,194.89642543363462,57.56875707764256
5.705705705705706,84.39094100541752,222.87659752569465,31.183280831724858,268,1.311381110544045,1.0639557315174497,0.8575560606849687,3.286492902746463,196.66892278877492,59.88326218683042
5.805805805805806,84.7519626564951,222.67151305708688,30.88358656900052,258,1.2832603431886755,0.9440243365830364,0.8909619533377837,3.169846633109496,198.7665676272578,58.54175069537323
5.9059059059059065,85.11304910624816,222.380651558232,30.800332823318595,257,1.280241687955411,1.0340390224008011,0.9209082207119949,3.286588931068207,200.86930290021337,56.628888442138006
6.006006006006007,84.42278127117876,222.70649863758484,31.00693900365866,269,1.2710018305403268,0.9685240862361344,0.8408545403127478,3.134180457089209,196.66864727811605,58.8279150896853
6.106106106106107,84.60476212874423,221.6033314121609,30.554712985142057,215,1.2809663137716596,1.0835054833719906,0.8584561184603985,3.265927915604049,197.7062496134682,51.500680375377485
6.206206206206207,84.17776461956798,222.7851828027406,30.708379768929863,248,1.3517092059509186,1.0759183792959468,0.7849367782209972,3.2621643634678623,195.09477633903919,59.407406078395226
6.306306306306307,84.1642731840837,221.90105331116348,30.45293932377536,244,1.298410852991204,0.991755731420112,0.8807851897226582,3.2197517741339743,194.96916067368818,53.541431200670026
6.406406406406407,85.19817509440418,222.29640673450533,30.541961498022324,267,1.243993380203465,1.0024904402575967,0.8601760753452391,3.1600598958063006,201.1327506005256,56.205850060357704
6.506506506506507,85.49764734456204,222.0511686270281,30.14390863751613,234,1.3986643077881296,1.0189272368533329,0.8216355025325472,3.28602704717401,202.89463019630253,54.600168703787375
6.606606606606607,84.80920580872808,221.98035654809595,29.34234081456651,251,1.3259000422977376,0.9265971534983451,0.8730564936529581,3.175753689449041,198.7339145696676,54.157839890505116
6.706706706706707,85.37071895622834,222.6984630738411,30.204724957929027,248,1.2431451453435471,1.058281284496942,0.8304611069221631,3.1814875367626523,202.07783214122463,58.97548316997083
6.806806806806807,85.07156074073362,222.1911232337629,30.767871780838743,266,1.2888631698067734,1.026644015645928,0.8228326142108521,3.1915397996635533,200.2626419696359,55.624001124467895
6.906906906906907,84.58801292174302,222.41636970680872,30.509415350759458,226,1.3176261676754644,1.086860805815365,0.8515091568832509,3.3011961303740804,197.34604767250764,57.156947341879125
7.007007007007007,85.10913257489315,222.27909561366096,30.46511956985936,257,1.3966250827331737,0.985516069401445,0.8049366518460733,3.238477803980692,200.46240248124823,56.27361169649224
7.107107107107107,85.71333977186168,222.41680750594355,30.51337304939556,243,1.2566784146167744,1.01189721167495,0.8678991654498291,3.185074791741554,204.082235314518,57.224040275927024
7.207207207207207,84.94031356175748,222.2770374725011,29.994326920196933,261,1.360187223330303,0.964434991345074,0.805151418059698,3.1819736327350747,199.44362666162388,56.32511608853506
7.307307307307307,85.75246630510553,221.84916303665284,29.97777038378694,246,1.3792201365318817,0.9927953370457094,0.804045845415263,3.2252613189928536,204.3210545825132,53.50602504395618
7.407407407407407,83.67019784769458,222.51278669678555,29.591854775471468,259,1.281131218230199,0.9755816915873672,0.8102476664381066,3.1187605762556734,191.83691974797495,57.96411955592214
7.507507507507508,85.398951622934,222.04540379078577,29.652703079545685,239,1.2963513380109173,1.0913944904340585,0.858921212497841,3.2944670409428167,202.22388205192922,54.882704303985555
7.607607607607608,85.03745474610271,221.7059605203126,29.96585653436773,283,1.2567143402328744,1.0052367265468414,0.8166146207153466,3.1351656874950624,200.07430117610315,52.654756394169794
7.7077077077077085,84.8483568712093,222.02368713886645,30.141770595128406,263,1.299945378640317,1.045602211722068,0.7956311878855843,3.193778778247969,198.96406973140975,54.808479944921515
7.807807807807809,85.04566718756062,222.5813205801533,29.54541345015357,231,1.3110771041836198,1.0211444985571525,0.8195735617423859,3.197995164483158,200.17723523861184,58.5621236083571
7.907907907907909,84.0059247412164,222.36491658706376,29.36245101379213,253,1.3448070828394374,0.972550435664225,0.8361334786407768,3.20409099714444,193.973022059338,57.156061428931906
8.008008008008009,84.88779183129687,221.9838004397291,29.484485182220684,245,1.364428175749668,1.031136146166605,0.8005222268092558,3.245086548725529,199.30339177725037,54.6524643626128
8.108108108108109,85.17209964935415,221.9619555282104,29.666969025347303,243,1.2724049744099697,1.0706435651905963,0.8013354333136009,3.192983972914167,201.05331703862888,54.54455742693546
8.208208208208209,85.72640462301797,221.948371998073,28.79167388373558,249,1.2113756067790653,0.9825176488649044,0.8991840060172065,3.142877261661176,204.42811961963233,54.49227733695175
8.308308308308309,84.72023781632527,222.6458116883115,28.394041713487823,253,1.3121668194777454,1.07933659080187,0.8121204729505179,3.2542238832301336,198.44496683469333,59.1807054235089
8.408408408408409,84.5650457768356,222.11509002651573,29.036217569557863,239,1.3252523266310106,0.9957741370334576,0.826653999016357,3.195480462680825,197.5725166266554,55.68194693312752
8.508508508508509,84.70634207739558,222.10704353263847,28.712736054563788,259,1.3230061020474444,1.0146761720059403,0.8253040205739369,3.2147862946273214,198.48382682582778,55.66824771855178
8.608608608608609,85.40086288533222,222.26443952467628,28.943074128699603,248,1.2949885352479291,1.0681376076918312,0.8241526143409156,3.236878757280676,202.71928857463536,56.75805894204739
8.70870870870871,85.09149744957682,222.00411876068912,29.033297046935203,266,1.3162581987866422,1.007194181937333,0.8546527584811404,3.2313051392051158,200.93620926086905,55.063654687617934
8.80880880880881,84.64422713071092,221.83170326008803,28.858007183910686,268,1.3849307567180529,1.0404556514896368,0.8639393982944256,3.342925806502115,198.33044670948098,53.95585076833686
8.90890890890891,85.14575877663731,221.82725351751225,29.568057225213792,247,1.3282229760356865,1.0248484936671447,0.8263031276065889,3.22877459730942,201.42220944913885,53.968386150936155
9.00900900900901,84.91572216049086,221.84123167074955,29.066445175349045,240,1.2905377371035935,1.0461312889771543,0.7984293464144782,3.183098372495226,200.12924135322166,54.10434407401235
9.10910910910911,85.32761349902518,221.8279123112085,29.00557374530179,252,1.2841296707012428,0.9222734987199258,0.8737169437690927,3.1305201131902614,202.69248276466854,54.05889078323816
9.20920920920921,84.46643094274324,222.03355050411253,29.084908679209114,248,1.3016751346366762,0.9463816330105688,0.8332404187764371,3.130897186423682,197.62188345228225,55.47372899805047
9.30930930930931,84.62586212404517,221.80684617738055,28.33218399079381,245,1.390871228978435,1.0693017987985225,0.8873301929778569,3.3965032207548145,198.67952791612078,54.006860502911856
9.40940940940941,84.5639551777691,221.98687572188703,29.156146526906227,236,1.3007693431331253,1.090114890993529,0.7685930502387062,3.2066772843653606,198.41366152822584,55.252130147758656
9.50950950950951,83.99666008355194,221.71851295093472,28.66411640487264,238,1.3076028475286383,0.9904623051576316,0.8410176354913038,3.186682788177574,195.11993860524043,53.50869890987249
9.60960960960961,84.84299090729186,221.7417880879036,28.917711959117188,278,1.2845932618927027,1.0271705460206106,0.8927835542799971,3.2601473621933104,200.31239587660124,53.710103810246125
9.70970970970971,84.7900899449468,221.09403476881943,28.177092186992997,264,1.3604193417161952,1.0538963224249025,0.8226841802433136,3.289799844384411,200.1138373677005,49.43857126275202
9.80980980980981,84.62488308147883,221.94352103267187,27.941904109004252,231,1.407709467900593,1.0731604124088503,0.8290657603979765,3.35613564070742,199.2457665748699,55.14922367496636
9.90990990990991,74.46594425869155,216.7475298340098,33.84943143936282,241,1.3062683016416183,0.8964799134512238,0.8291079402497396,3.0800561553425814,198.41957329465959,53.890616197508436
10.01001001001001,83.83462702070189,221.9177821990133,28.633039863071165,253,1.3137275561843376,0.9910364957338886,0.8189894720304911,3.1743535239487173,194.763322919851,55.07422442988558
10.11011011011011,84.28924379323395,220.72413626668765,28.083224311726493,247,1.30545982299215,1.020528006180442,0.822810250838481,3.198198080011073,197.6268321393205,47.16577136048865
10.21021021021021,84.28365988783506,222.1939993866341,28.05915164083769,263,1.191754657493883,1.0722916494131427,0.8264475453341601,3.143093852241185,197.73323298834302,57.01464135042242
10.31031031031031,84.00754368638178,221.4999271204531,28.82159917552766,239,1.344757178816506,1.160951698931602,0.8156771593285681,3.3691860370766764,196.22047398153225,52.43787347489378
10.41041041041041,99.27993769389934,228.8484213996858,32.861537435764674,230,1.3509504277982212,1.0857194644351116,0.8934109607050742,3.3760808529384065,198.00274645654812,54.8121492415132
10.51051051051051,84.5127565393288,221.178005423256,28.961747618062788,247,1.3273071296493162,0.9677021530521158,0.847366357238661,3.1917756399400927,199.55147260636386,50.394291905268965
10.61061061061061,85.20224693421306,221.64767072472492,27.91333511742962,246,1.2726652439194397,1.0609223915969173,0.8424618591372739,3.2252494946536303,203.84406525990937,53.57758024892004
10.710710710710712,84.29315874569124,221.12152856022863,28.499401926210837,260,1.2863847988522883,1.1032224244598006,0.8576217158873894,3.2992289391994785,198.54895434941443,50.12275783460247
10.810810810810812,84.27967522892125,221.22399317488387,28.084642916173685,273,1.2855687190492606,1.0425194069646602,0.8257413045285477,3.2084294305424685,198.63116833515966,50.859254778565656
10.910910910910912,84.05704363980665,221.95876250931025,28.43101904310349,251,1.3608749617502032,0.990895747301512,0.8126501729773438,3.2146208820290587,197.46211791287706,55.811725793343705
11.011011011011012,83.07660662200648,221.30063889150028,27.947384605034856,265,1.2875652026273467,1.0802061235620268,0.8158231875360642,3.236594513725437,191.74978436765912,51.47885479892023
11.111111111111112,83.96284334739065,221.3962279270606,28.07685383502956,272,1.411114155740793,1.0690286543144845,0.8342421750143201,3.368784985069597,197.2409664493411,52.17134752302876
11.211211211211213,83.9447298729996,221.5650394723984,28.13695490885648,263,1.3293683183127438,0.9844748772822172,0.8029187671660082,3.169361962760969,197.30944254769,53.35260465442903
11.311311311311313,85.08318137728618,221.42561414564872,27.7000232297694,240,1.243343937728457,1.059404006385862,0.819269011939346,3.170016956053665,204.3206241440571,52.479565247787704
11.411411411411413,83.69078173322211,221.2947977312101,28.37925141006106,245,1.3000466739934526,1.084626405315832,0.8184008939374875,3.2520739732467723,196.14993328497215,51.66453608594816
11.511511511511513,83.87162001303679,221.33179762434685,27.86138840161691,240,1.2740752320139137,1.0945809821800918,0.897732079767911,3.3143882939619163,197.42182164627172,51.968901309317
11.611611611611613,83.63588331339945,221.9158487883797,27.960729366131865,223,1.199860120450897,1.0312210844881249,0.7525330981671216,3.0282143031061435,196.19732752060952,55.92089546250883
11.711711711711713,82.99982886206851,221.14993354216395,27.64168151344729,256,1.3857232147165093,1.014095343139308,0.8280612089843229,3.279079766840141,192.5739084944802,50.87373540957533
11.811811811811811,84.08507147994851,221.19982700901832,27.00350765313503,251,1.3411562621560915,1.0977039770238572,0.8853702948114982,3.374430533991447,199.28116625837876,51.26592332557522
11.911911911911911,73.81771054870397,216.4268575505181,24.942827688497,279,1.308794653647556,0.9347628170457716,0.8229359065755278,3.1222933772688557,197.8756084509787,52.839649587245944
12.012012012012011,83.76396455648126,221.41537156045584,28.976868760643843,251,1.3153470408172645,1.0569848227719754,0.8568486388840003,3.27938050247324,197.75445597261546,52.823891398129135
12.112112112112111,82.83910937301405,221.4117668335496,28.3200409146452,220,1.237957955733126,0.9628551061238348,0.8372300899536419,3.0820431518106024,192.4092726757156,52.861301912012884
12.212212212212211,83.91923465718358,221.2191149934636,27.994669534914724,243,1.281914717989546,1.0889457522417143,0.8136373435438965,3.233097813775157,199.09650385057668,51.63902641846856
12.312312312312311,82.43965670156224,220.65632968346827,27.89519317188128,235,1.3453706871565418,1.016856351025691,0.7647115110151375,3.1739385491973704,190.42795333365672,47.949823612647606
12.412412412412412,83.35549680401043,221.4608957249842,28.00911483215587,231,1.2547434771357957,1.0968511489984152,0.8405463577860418,3.2383409839202524,196.13425377877158,53.37692665098284
12.512512512512512,84.07755485452113,220.5985004751156,28.220558446587106,231,1.1764040365630373,1.0608808572358608,0.8085273032872752,3.0920121970861727,200.680108220349,47.69158553348678
12.612612612612612,82.40612238321806,221.00463813193548,27.53276992706079,279,1.2936678902706311,0.9684634780297758,0.8090038522108474,3.1269352205112546,190.86716840415886,50.463762471070446
12.712712712712714,82.53614234317203,220.6589165696719,28.456006859201665,269,1.2962067051469826,1.10137595597655,0.8170071320296425,3.268389793153175,191.864993527485,48.224177452206234
12.812812812812814,82.78588761514422,220.8372209565161,28.303408037335156,225,1.310964275603316,1.1087058137819632,0.8848575050682532,3.3495275944535323,193.5831213113752,49.4787323604127
12.912912912912914,82.39999824988567,220.92626850232207,28.31329504123907,240,1.341057274687337,1.0737143176295034,0.9049239317745854,3.3676955240914257,191.48929149872436,50.138875957685954
13.013013013013014,81.79101572224587,220.89514133354112,28.211956292326786,235,1.336355997279266,0.9890846696371726,0.8392016621264754,3.211642329042914,188.0586514236893,49.99848971617287
13.113113113113114,82.51421172523506,220.8963247521162,28.05672840276067,278,1.317420114022777,1.0147561491830697,0.8187459575389968,3.206522220744844,192.62272882128295,50.074142876250775
13.213213213213214,81.86136725520079,221.22479913511336,28.33210136844756,275,1.3659005650799023,1.0347168298910911,0.7983576048818037,3.253974999852797,188.93210638409266,52.33237177619263
13.313313313313314,82.540945309106,220.84760905708472,28.31550436139233,242,1.228289556244758,0.9949782612698522,0.8465990320176363,3.1182668495322465,193.2374579920247,49.88680733338812
13.413413413413414,81.75514348351535,220.60909349147323,27.954716689711205,247,1.3282745581812356,1.1116379025572216,0.8853144484763741,3.374626909214831,188.7518643526964,48.366376385847296
13.513513513513514,82.89964162284824,220.94228997782648,27.886163134182507,255,1.3360383680559795,1.0388148900776948,0.8254066583227248,3.2512599164564,195.84929893780455,50.65799613910793
13.613613613613614,81.64201505026007,220.9805628826516,28.17731645654548,262,1.242924700109246,0.8914006578456725,0.7615718074253582,2.9482971653802768,188.53510741562286,50.98409590409383
13.713713713713714,81.7807631556021,220.2260348034839,28.77883241051661,243,1.2259866435833,1.0440908432602194,0.8507795945649175,3.169457081408437,189.600179226304,46.02549312307086
13.813813813813814,82.25592649232672,220.74407303077123,27.68789182284594,268,1.266423258830076,1.011615836128441,0.8617942104358152,3.193433305394332,192.6846502111713,49.551303114386656
13.913913913913914,81.14036857140624,220.74568409633216,27.62247282025693,260,1.2706513483558963,1.0208151464797026,0.784661683077421,3.12812817791302,186.22559342438592,49.63490272771038
14.014014014014014,81.77545983936864,220.41648884644675,28.302950108299708,255,1.339753417407355,1.0086708710681895,0.8365439920492289,3.2359682805247734,190.27112304958857,47.51376416350085
14.114114114114114,82.22056439056664,220.888844888594,28.286553415211003,247,1.273717285258415,1.069234578392601,0.846203315149865,3.2385551788008806,193.17731472219327,50.73693795012819
14.214214214214214,80.66788650579771,220.40144340738084,28.36625099241236,211,1.259189791122844,1.0786559349508598,0.8290111111618744,3.209056837235578,184.09728481001787,47.56236504895119
14.314314314314316,81.46799035137747,220.4544155233612,28.42674732987209,245,1.271690390782078,1.0400246195184426,0.8076401189975231,3.168355129298044,189.13430865684344,47.990919245338596
14.414414414414416,81.40910876512355,220.33506178647997,28.27364352224186,236,1.3576069256401102,1.0086708757035865,0.8614833020663466,3.2749611034100434,189.01767334762513,47.27127043720061
14.514514514514516,81.57306007508159,220.3618590189624,28.99410438116168,286,1.3024614638136596,1.0242253800598675,0.8189841846778267,3.2028710285513537,190.23817867032074,47.52659691983595
14.614614614614617,80.46618076417741,219.99846895976623,27.794476431940105,266,1.2910297935309858,1.0228447038855912,0.7854398219983009,3.1525143194148777,183.83373315342115,45.18130968120678
14.714714714714717,80.32650057654165,219.86546960176003,28.14152959226172,266,1.2938270730737478,0.9811845003129248,0.7681121742351897,3.096323747621862,183.2324047536379,44.37259464873558
14.814814814814817,81.14937696044653,220.7459399583853,28.471093890765257,258,1.3683327165082524,1.053543940270348,0.8700633054751352,3.343539962253736,188.40622756336407,50.32097779933904
14.914914914914917,80.93821974643824,219.98357679558364,27.89592908769548,280,1.262459297647756,1.0467549951787762,0.8484506496808845,3.2136649425074166,187.37554992938698,45.31777003790875
15.015015015015017,80.8159785540551,219.910300441978,28.52497629366155,258,1.3653269167568949,1.1002859762050543,0.832370107739809,3.349583000701758,186.8779589431733,44.909105930829675
15.115115115115117,80.76468411567053,219.53173324622253,29.303286215784745,221,1.308183481177188,1.0858262254771058,0.8153869606331435,3.253596667287437,186.8055284339354,42.46580008730608
15.215215215215215,80.15193848220724,219.95607607900288,28.69166037230672,243,1.291759411296247,0.9863240080493224,0.8139982758109148,3.140681695156484,183.36376025294018,45.37585717169898
15.315315315315315,80.50837135574798,219.72083718235947,28.821381075950164,245,1.4236492108085117,1.0630484041484405,0.79689041209383,3.332588027050781,185.73632231918552,43.88933089803777
15.415415415415415,80.43891720116885,220.58035638559295,28.271975758553324,257,1.250119807438035,0.9742079996499518,0.8187973998199825,3.0945252069079694,185.5527113391811,49.70181880175147
15.515515515515515,79.83522453013046,220.36067588883813,28.577541738356185,247,1.2841190914658402,1.0541375031675644,0.7674794112129092,3.155136005846314,182.16270856082272,48.320267462544834
15.615615615615615,81.02522965766869,219.8212587983739,28.7231127488544,236,1.2374847320336697,0.9982702086926692,0.8073818667910663,3.090336807517405,189.53382236278838,44.80776273885907
15.715715715715715,80.2291640157953,220.67340500750623,28.7962263444624,242,1.3509901235643396,0.969753994894402,0.8226920895319859,3.191836207990728,184.98733218589487,50.57296897283383
15.815815815815816,79.29650406706655,220.26217450901348,29.487061870185464,255,1.3857703192276511,1.0311882834031365,0.8490829249427531,3.317041527573541,179.61998806414306,47.91628440570046
15.915915915915916,80.12038410294825,219.84016928684383,29.249497560917856,245,1.3826969855044513,0.8867531800040859,0.8283227139593308,3.146772879467868,184.7904874643999,45.18838712153968
16.016016016016017,79.20480126734267,219.15777707698743,28.63473264836989,237,1.3569863230422374,0.9292704263491094,0.8513210246472291,3.1849777740385763,179.52270547688718,40.72519345221616
16.116116116116117,79.98584259384663,220.56487091133133,29.23164265011353,266,1.2929433311668583,1.0110687761866723,0.8721686658873969,3.229380773240928,184.43305708787216,50.19252160221818
